"","id_sampl","FID","strata_id","psu_id","population","ADM3_FR","ADM3_PCODE","ADM3_REF","ADM3ALT1FR","ADM3ALT2FR","ADM2_FR","ADM2_PCODE","ADM1_FR","ADM1_PCODE","SumDist","proba","survey_buffer","POINT_X","POINT_Y","NEAR_FID","NEAR_DIST","NEAR_X","NEAR_Y","NEAR_featureNam","NEAR_pcode","Exclude","Include","Check Exclure","Visité (Oui/NON)","Jour visité","enquêtes faites","manque Enquètes?","Equipe","Responsable","Date enquête"
"698","id_61946",61945,"BF5602","ACL-66",1510.9415329,"Dori","BF560202",NA,"NA","NA","Séno","BF5602","Sahel","BF56",117596.835095459,0.0128484880709034,8,-0.0464358457876,14.0662665737,"9829","2.0369340034700001E-3","-4.4399999999899999E-2","14.0662","Diomga","BF5602020100",NA,NA,NA,NA,NA,NA,-8,1,"Margot",NA
"699","id_62055",62054,"BF5602","ACK-55",473.428346974,"Dori","BF560202",NA,"NA","NA","Séno","BF5602","Sahel","BF56",117596.835095459,0.0040258595955384,4,-0.053281463119,14.1492652719999,"9981","1.40225325506E-2","-6.7299999999899995E-2","14.1496","Goudebo","BF5602020121",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"700","id_62077",62076,"BF5602","ABB-52",40.2917742105,"Dori","BF560202",NA,"NA","NA","Séno","BF5602","Sahel","BF56",117596.835095459,0.000342626348556008,4,-0.29287806542,14.1769315042,"10025","3.8669309750399999E-3","-0.295155","14.180057","Boudou Oudoundou","BF5602020126",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,1,"Margot",NA
"701","id_62148",62147,"BF5602","ABJ-49",161.167096842,"Dori","BF560202",NA,"NA","NA","Séno","BF5602","Sahel","BF56",117596.835095459,0.00137050539422403,4,-0.238113127519,14.2006454179,"10058","8.4486481419100007E-3","-0.24640000000000001","14.199","Touka Ouropila","BF5602020134",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,1,"Margot",NA
"702","id_60968",60967,"BF5602","ADX-106",651.062290475,"Sampelga","BF560205",NA,"NA","NA","Séno","BF5602","Sahel","BF56",117596.835095459,0.00553639296454282,4,0.213697607509,13.7500810599999,"9366","6.1517078925500002E-3","0.21984600000000001","13.750283","Sampelga","BF5602050004",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"703","id_60969",60968,"BF5602","ADY-106",944.040321189,"Sampelga","BF560205",NA,"NA","NA","Séno","BF5602","Sahel","BF56",117596.835095459,0.00802776979858921,4,0.22054322444,13.746128741,"9366","4.2123614939199999E-3","0.21984600000000001","13.750283","Sampelga","BF5602050004",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"704","id_61118",61117,"BF5602","AEI-103",325.531145238,"Sampelga","BF560205",NA,"NA","NA","Séno","BF5602","Sahel","BF56",117596.835095459,0.00276819648227566,4,0.288999396455,13.7698426538,"9430","2.3604370444299999E-2","0.30261399999999999","13.789125","Ouhiangossi","BF5602050011",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"705","id_57763",57762,"BF5604","AGY-159",1080.8670117,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.0431491921406275,4,0.754501365596,13.3271829338,"8393","2.86462666411E-3","0.75494499999999998","13.3300129999999","Niaptana","BF5604030015",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,1,"Margot",NA
"706","id_57767",57766,"BF5604","AHG-159",429.167784057,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.017132767467588,4,0.809266303497,13.3271829338,"8400","6.2802695967499999E-3","0.80840599999999996","13.333404","Tandyallo","BF5604030016",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,1,"Margot",NA
"707","id_58550",58549,"BF5604","AGB-149",79.4755155661,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00317273471621956,4,0.597052170271,13.4101816317,"8601","3.3151855564100001E-3","0.59399599999999997","13.408897","Mantabina","BF5604030023",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"708","id_58716",58715,"BF5604","AFX-147",445.06288717,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.0177673144108231,4,0.569669701446,13.4259909069999,"8647","1.77713721557E-3","0.57097600000000004","13.4247859999999","Guissangou","BF5604030029",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"709","id_58713",58712,"BF5604","AFQ-147",31.7902062264,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00126909388648623,4,0.521750381325,13.4220385879999,"8652","4.4180491746100004E-3","0.52111700000000005","13.426411","Sinsarga","BF5604030031",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"710","id_58786",58785,"BF5604","AFP-146",47.6853093396,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00190364082972934,4,0.514904764194,13.4338955453,"8652","9.7267822381999994E-3","0.52111700000000005","13.426411","Sinsarga","BF5604030031",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"711","id_58787",58786,"BF5604","AFQ-146",699.384536981,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.027920065502705,12,0.521750381325,13.429943226,"8652","3.5885641155999999E-3","0.52111700000000005","13.426411","Sinsarga","BF5604030031",NA,NA,NA,NA,NA,NA,-12,1,"Margot",NA
"712","id_58878",58877,"BF5604","AFR-145",3306.18144755,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.131985764194743,16,0.528595998507,13.4418001832,"8688","5.6959576066599998E-3","0.530443","13.436412000000001","Sebba","BF5604030033",NA,NA,NA,NA,NA,NA,-16,1,"Margot",NA
"713","id_58879",58878,"BF5604","AFS-145",715.279640095,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.02855461244598,4,0.535441615438,13.4378478643,"8688","5.2007559595599996E-3","0.530443","13.436412000000001","Sebba","BF5604030033",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"714","id_58966",58965,"BF5604","AFQ-144",1780.25154868,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.0710692576432926,12,0.521750381325,13.4457525022,"8688","1.27595689712E-2","0.530443","13.436412000000001","Sebba","BF5604030033",NA,NA,NA,NA,NA,NA,-12,1,"Margot",NA
"715","id_58968",58967,"BF5604","AFS-144",747.069846321,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.0298237063324503,4,0.535441615438,13.4457525022,"8688","1.0593919822400001E-2","0.530443","13.436412000000001","Sebba","BF5604030033",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"716","id_58875",58874,"BF5604","AFO-145",349.692268491,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.0139600327513724,4,0.508059146862,13.4378478643,"8696","7.0281771452799999E-3","0.50105999999999995","13.4384859999999","Bambori","BF5604030034",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"717","id_59037",59036,"BF5604","AFO-143",397.37757783,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.0158636735810778,4,0.508059146862,13.4536571401,"8727","4.2302687780000001E-3","0.50593299999999997","13.4499999999999","Sago","BF5604030035",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"718","id_58963",58962,"BF5604","AFL-144",238.426546698,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.0095182041486467,4,0.487522295068,13.4497048210999,"8728","1.83674776419E-3","0.48926599999999998","13.450282","Tamberi","BF5604030036",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"719","id_58964",58963,"BF5604","AFM-144",206.636340472,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00824911026217644,4,0.494367912499,13.4457525022,"8728","6.8224527616399999E-3","0.48926599999999998","13.450282","Tamberi","BF5604030036",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"720","id_59168",59167,"BF5604","AGB-141",365.587371604,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.0145945796946076,4,0.597052170271,13.4734187343999,"8779","4.3177353798599999E-3","0.59992900000000005","13.4701989999999","Helga","BF5604030038",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"721","id_59410",59409,"BF5604","AFN-137",15.8951031132,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.000634546943243113,4,0.501213529431,13.5050372863,"8942","3.2109924693299999E-2","0.49752800000000003","13.536935","Fosinfogou","BF5604030054",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"722","id_59581",59580,"BF5604","ADN-134",20.5199999879,"Titabè","BF560406","Titabe","NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.000819177024202978,4,0.145241435494,13.5287511996,"8911","1.5415622384999999E-2","0.15981500000000001","13.523726","Ouro Konou","BF5604040057",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,1,"Margot",NA
"723","id_58798",58797,"BF5604","AGM-146",105.904608536,"Sebba","BF560403",NA,"NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00422780809556814,4,0.672353959468,13.429943226,"8695","9.9400992423500003E-3","0.667161","13.438419","Solsi","BF5604050005",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"724","id_60272",60271,"BF5604","AFA-123",207.954062205,"Titabè","BF560406","Titabe","NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00830171490976918,8,0.412220505722,13.6117498968999,"9106","1.34206957483E-3","0.41355900000000001","13.6116519999999","Dyoungodyo","BF5604060008",NA,NA,NA,NA,NA,NA,-8,1,"Margot",NA
"725","id_60371",60370,"BF5604","AEZ-121",254.166076029,"Titabè","BF560406","Titabe","NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.0101465404453001,4,0.40537488859,13.6315114917,"9145","4.34372275986E-3","0.40925","13.633474","Dina Lahi","BF5604060012",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"726","id_60370",NA,"BF5604","AEY-121",34.6590103676,"Titabè","BF560406","Titabe","NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00138361915163219,4,0.398529271409,13.6275591727,"9145","1.22441497584E-2","0.40925","13.633474","Dina Lahi","BF5604060012",NA,"X",NA,NA,NA,NA,-4,1,"Margot",NA
"727","id_60520",60519,"BF5604","AEP-118",46.2120138234,"Titabè","BF560406","Titabe","NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00184482553550692,4,0.336918716576,13.6552254053,"9187","1.4527877383600001E-2","0.35141299999999998","13.6542379999999","Hargadangou","BF5604060018",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"728","id_60793",60792,"BF5604","AEF-111",127.083038014,"Titabè","BF560406","Titabe","NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00507327022263007,8,0.268462544561,13.7105578697,"9291","8.0363569798299998E-3","0.27493099999999998","13.7057889999999","Batibogou","BF5604060023",NA,NA,NA,NA,NA,NA,-8,1,"Margot",NA
"729","id_60866",60865,"BF5604","AEC-109",34.6590103676,"Titabè","BF560406","Titabe","NA","NA","Yagha","BF5604","Sahel","BF56",25049.5306650782,0.00138361915163219,4,0.247925693516,13.7224148274,"9291","3.1712847782000002E-2","0.27493099999999998","13.7057889999999","Batibogou","BF5604060023",NA,NA,NA,NA,NA,NA,-4,1,"Margot",NA
"730","id_5829",5828,"BF57","KK-475",230.055533119,"Diébougou","BF570102","Diebougou","NA","NA","Bougouriba","BF5701","Sud-Ouest","BF57",367547.707813343,0.000625920195469787,4,-3.2570303104,10.82931737,"1302","1.0439878865599999E-2","-3.266667","10.833333","Navielgan","BF5701020004",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"731","id_6862",6861,"BF57","KF-460",162.956002626,"Diébougou","BF570102","Diebougou","NA","NA","Bougouriba","BF5701","Sud-Ouest","BF57",367547.707813343,0.000443360138457879,4,-3.29125839641,10.9518392573,"1407","2.0131901713E-2","-3.2833329999999998","10.9333329999999","Loto","BF5701020012",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"732","id_7227",7226,"BF57","KK-456",445.732595418,"Diébougou","BF570102","Diebougou","NA","NA","Bougouriba","BF5701","Sud-Ouest","BF57",367547.707813343,0.00121272037872254,4,-3.2570303104,10.9795054893999,"1437","1.46373520168E-2","-3.25","10.9666669999999","Diebougou","BF5701020015",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"733","id_4928",4927,"BF57","IA-490",30.3654402193,"Iôlôniôrô","BF570104","Iolonioro","NA","NA","Bougouriba","BF5701","Sud-Ouest","BF57",367547.707813343,8.26163231977518e-05,4,-3.6814585766,10.7107478017,"1182","3.5702520738000003E-2","-3.7166670000000002","10.7166669999999","Gbingue","BF5701040007",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,6,"Margot",NA
"734","id_5136",5135,"BF57","HQ-486",531.395203837,"Iôlôniôrô","BF570104","Iolonioro","NA","NA","Bougouriba","BF5701","Sud-Ouest","BF57",367547.707813343,0.00144578565595862,4,-3.74991474837,10.7423663541,"1182","4.2022250937600002E-2","-3.7166670000000002","10.7166669999999","Gbingue","BF5701040007",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,6,"Margot",NA
"735","id_5203",5202,"BF57","JP-485",1730.8300925,"Iôlôniôrô","BF570104","Iolonioro","NA","NA","Bougouriba","BF5701","Sud-Ouest","BF57",367547.707813343,0.00470913042227158,4,-3.40078827161,10.7542233101,"1225","4.2962448692899996E-3","-3.4","10.75","Loukoura","BF5701040013",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,6,"Margot",NA
"736","id_7962",7961,"BF57","LU-447",203.078533011,"Dano","BF570201",NA,"NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000552522920681993,4,-3.01058809142,11.0506472299999,"1537","2.27541155199E-2","-3.0333329999999998","11.05","Kobare","BF5702010005",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"737","id_8210",8209,"BF57","LV-443",56.021664279,"Dano","BF570201",NA,"NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000152420116050486,4,-3.00374247449,11.086218101,"1607","2.0612385996500001E-2","-2.983333","11.083333","Bilanbar","BF5702010009",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"738","id_8449",8448,"BF57","LB-440",311.002163718,"Guéguéré","BF570203","Gueguere","NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000846154545673131,4,-3.14065481852,11.1099320142,"1670","2.4915366172199999E-2","-3.1166670000000001","11.116667","Pontieba","BF5702010010",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"739","id_11367",11366,"BF57","MA-421",49.0189562441,"Dano","BF570201",NA,"NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000133367601544108,4,-2.96951438848,11.2561678146999,"1954","6.7933466886100002E-3","-2.9666670000000002","11.25","Nyieme","BF5702010025",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"740","id_12200",12199,"BF57","LY-415",140.054160697,"Dano","BF570201",NA,"NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000381050290124855,4,-2.98320562259,11.3035956419999,"1978","4.04629539091E-2","-2.9666670000000002","11.266667","Iwara","BF5702010026",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"741","id_7154",7153,"BF57","LS-457",139.448861439,"Dissihn","BF570202",NA,"NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000379403431104564,4,-3.02427932618,10.971600852,"1454","1.48193220623E-2","-3.0333329999999998","10.983333","Zodoum","BF5702020031",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"742","id_7621",7620,"BF57","KV-451",17.2778979844,"Guéguéré","BF570203","Gueguere","NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,4.70085858709109e-05,4,-3.18172852145,11.0229809983,"1535","3.09334104611E-2","-3.1666669999999999","11.05","Kolkol","BF5702030001",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"743","id_8523",8522,"BF57","JQ-439",578.809582476,"Guéguéré","BF570203","Gueguere","NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.00157478762667171,4,-3.39394265443,11.1138843331,"1667","6.6659335772900003E-3","-3.4","11.116667","Tankiedougou","BF5702030006",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"744","id_8529",8528,"BF57","KU-439",241.890571781,"Guéguéré","BF570203","Gueguere","NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.00065812020219112,4,-3.18857413839,11.1138843331,"1668","5.9340346038999998E-3","-3.1833330000000002","11.116667","Gora Gane","BF5702030007",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"745","id_9712",9711,"BF57","KM-431",224.612673797,"Guéguéré","BF570203","Gueguere","NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000611111616321297,4,-3.24333907629,11.1771214362,"1825","9.1077675355400005E-3","-3.25","11.1833329999999","Nakari","BF5702030016",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"746","id_12326",12325,"BF57","KO-414",91.4271003579,"Oronkua","BF570206",NA,"NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000248748933578796,4,-3.22964784182,11.3115002803,"2041","1.20762923976E-2","-3.233333","11.3","Gouatere","BF5702060011",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"747","id_12730",12729,"BF57","LM-411",65.3050716842,"Oronkua","BF570206",NA,"NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000177677809699101,4,-3.06535302907,11.3352141931,"2071","1.8593678785400001E-2","-3.0666669999999998","11.316667000000001","Wahable","BF5702060016",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"748","id_6236",6235,"BF57","LL-468",188.86691759,"Zambo","BF570208",NA,"NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000513856877828537,4,-3.0721986465,10.8886021542,"1354","7.6395745058799999E-3","-3.0666669999999998","10.883333","Bontioli","BF5702080021",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"749","id_6701",6700,"BF57","LF-462",120.188038466,"Zambo","BF570208",NA,"NA","NA","Ioba","BF5702","Sud-Ouest","BF57",367547.707813343,0.000326999831344443,4,-3.11327234944,10.936029981,"1409","4.3355921091199996E-3","-3.1166670000000001","10.9333329999999","Djipologo","BF5702080023",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"750","id_1728",1727,"BF57","LT-538",923.12609277,"Bousséra","BF570402","Boussera","NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.00251158168897847,4,-3.01743370885,10.3352775038,"636","2.0902003031100002E-3","-3.016667","10.333333","Boussera","BF5704020016",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"751","id_1729",1728,"BF57","LU-538",83.1645128622,"Bousséra","BF570402","Boussera","NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.000226268620628794,4,-3.01058809142,10.3313251848,"636","6.4019099803099997E-3","-3.016667","10.333333","Boussera","BF5704020016",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"752","id_331",330,"BF57","HG-573",3824.32284264,"Djigouè","BF570403","Djigoue","NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.0104049699164011,4,-3.81837092038,10.05466286,"228","4.9644343156699999E-3","-3.8166669999999998","10.050000000000001","Djigoue","BF5704030016",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,6,"Margot",NA
"753","id_332",331,"BF57","HH-573",680.288197969,"Djigouè","BF570403","Djigoue","NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.00185088407166582,4,-3.81152530345,10.058615179,"228","1.0032863670400001E-2","-3.8166669999999998","10.050000000000001","Djigoue","BF5704030016",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,6,"Margot",NA
"754","id_1617",1616,"BF57","LA-540",68.7676282881,"Gaoua","BF570404",NA,"NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.000187098509462133,4,-3.14750043545,10.315515909,"606","2.7518781536900001E-3","-3.15","10.316667000000001","Niyonbini","BF5704040033",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"755","id_2550",2549,"BF57","LF-523",99.3310186384,"Gaoua","BF570404",NA,"NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.000270253402556505,4,-3.11327234944,10.4538470721,"842","1.32617572056E-2","-3.1166670000000001","10.4666669999999","Dielindiala","BF5704040074",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"756","id_1438",1437,"BF57","LL-543",125.338675619,"Gbomblora","BF570405",NA,"NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.000341013351340644,4,-3.0721986465,10.2957543147,"580","6.9731597276899999E-3","-3.0666669999999998","10.3","Pira","BF5704050065",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"757","id_718",717,"BF57","JI-562",347.068506169,"Kampti","BF570406",NA,"NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.000944281514456503,4,-3.44870759233,10.1416138763999,"323","8.3811235040599993E-3","-3.45","10.133333","Kampti","BF5704060079",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"758","id_753",752,"BF57","JH-561",2680.14013097,"Kampti","BF570406",NA,"NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.00729195169496498,4,-3.45555320951,10.1534708332,"363","1.4317016231799999E-2","-3.45","10.166667","Bouti","BF5704060087",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"759","id_790",789,"BF57","JI-560",2487.32429421,"Kampti","BF570406",NA,"NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.00676735085360177,4,-3.44870759233,10.1574231522,"363","9.3337581140100004E-3","-3.45","10.166667","Bouti","BF5704060087",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"760","id_1534",1533,"BF57","IC-541",748.528350677,"Loropéni","BF570407","Loropeni","NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.00203654745973041,4,-3.66776734249,10.3076112711,"596","9.1223340609799999E-3","-3.6666669999999999","10.316667000000001","Lokhoso","BF5704070019",NA,NA,"AU CHOIX CT",NA,NA,NA,-4,6,"Margot",NA
"761","id_2484",2483,"BF57","LP-524",194.039339801,"Malba","BF570408",NA,"NA","NA","Poni","BF5704","Sud-Ouest","BF57",367547.707813343,0.000527929669199683,4,-3.04481617742,10.4459424341999,"809","6.5829975502699999E-3","-3.05","10.4499999999999","Daboura","BF5704080006",NA,NA,NA,NA,NA,NA,-4,6,"Margot",NA
"762","id_36350",36349,"BF48","AAH-293",1040.32877156,"Pouytenga","BF480307",NA,"NA","NA","Kourittenga","BF4803","Centre-Est","BF48",868756.828704596,0.00119749133150554,4,-0.42979040925,12.2719137802,"4573","6.3307702261000002E-3","-0.43333300000000002","12.266667","Yargo","BF4803070023",NA,NA,NA,"oui",2020-07-19,4,0,8,"Robin",2020-07-19
"763","id_38945",38944,"BF13","UV-282",659.350811158,"Saaba","BF130006",NA,"NA","NA","Kadiogo","BF1300","Centre","BF13",2907110.40733481,0.000226806250459019,4,-1.40186805092,12.3588647961,"4940","4.0314487574100001E-3","-1.4036109999999999","12.362500000000001","Yipala","BF1300060031",NA,NA,NA,"oui",2020-08-07,4,0,8,"Robin",2020-08-03
